Date	Country/Region	Province/State	Confirmed	Recovered	Deaths				
2020-08-13	Australia	Australian	Capital	Territory	113	110	3		
2020-08-14	Australia	Australian	Capital	Territory	113	110	3		
2020-08-15	Australia	Australian	Capital	Territory	113	110	3		
2020-08-16	Australia	Australian	Capital	Territory	113	110	3		
2020-08-17	Australia	Australian	Capital	Territory	113	110	3		
2020-08-18	Australia	Australian	Capital	Territory	113	110	3		
2020-08-19	Australia	Australian	Capital	Territory	113	110	3		
2020-08-20	Australia	Australian	Capital	Territory	113	110	3		
2020-08-21	Australia	Australian	Capital	Territory	113	110	3		
2020-08-22	Australia	Australian	Capital	Territory	113	110	3		
2020-08-23	Australia	Australian	Capital	Territory	113	110	3		
2020-08-24	Australia	Australian	Capital	Territory	113	110	3		
2020-08-25	Australia	Australian	Capital	Territory	113	110	3		
2020-08-26	Australia	Australian	Capital	Territory	113	110	3		
2020-08-27	Australia	Australian	Capital	Territory	113	110	3		
2020-08-28	Australia	Australian	Capital	Territory	113	110	3		
2020-08-29	Australia	Australian	Capital	Territory	113	110	3		
2020-08-30	Australia	Australian	Capital	Territory	113	110	3		
2020-08-31	Australia	Australian	Capital	Territory	113	110	3		
2020-09-01	Australia	Australian	Capital	Territory	113	110	3		
2020-09-02	Australia	Australian	Capital	Territory	113	110	3		
2020-09-03	Australia	Australian	Capital	Territory	113	110	3		
2020-09-04	Australia	Australian	Capital	Territory	113	110	3		
2020-09-05	Australia	Australian	Capital	Territory	113	110	3		
2020-09-06	Australia	Australian	Capital	Territory	113	110	3		
2020-09-07	Australia	Australian	Capital	Territory	113	110	3		
2020-09-08	Australia	Australian	Capital	Territory	113	110	3		
2020-09-09	Australia	Australian	Capital	Territory	113	110	3		
2020-09-10	Australia	Australian	Capital	Territory	113	110	3		
2020-09-11	Australia	Australian	Capital	Territory	113	110	3		
2020-09-12	Australia	Australian	Capital	Territory	113	110	3		
2020-09-13	Australia	Australian	Capital	Territory	113	110	3		
2020-09-14	Australia	Australian	Capital	Territory	113	110	3		
2020-09-15	Australia	Australian	Capital	Territory	113	110	3		
2020-09-16	Australia	Australian	Capital	Territory	113	110	3		
2020-09-17	Australia	Australian	Capital	Territory	113	110	3		
2020-09-18	Australia	Australian	Capital	Territory	113	110	3		
2020-09-19	Australia	Australian	Capital	Territory	113	110	3		
2020-09-20	Australia	Australian	Capital	Territory	113	110	3		
2020-09-21	Australia	Australian	Capital	Territory	113	110	3		
2020-09-22	Australia	Australian	Capital	Territory	113	110	3		
2020-09-23	Australia	Australian	Capital	Territory	113	110	3		
2020-09-24	Australia	Australian	Capital	Territory	113	110	3		
2020-09-25	Australia	Australian	Capital	Territory	113	110	3		
2020-09-26	Australia	Australian	Capital	Territory	113	110	3		
2020-09-27	Australia	Australian	Capital	Territory	113	110	3		
2020-09-28	Australia	Australian	Capital	Territory	113	110	3		
2020-09-29	Australia	Australian	Capital	Territory	113	110	3		
2020-09-30	Australia	Australian	Capital	Territory	113	110	3		
2020-10-01	Australia	Australian	Capital	Territory	113	110	3		
2020-10-02	Australia	Australian	Capital	Territory	113	110	3		
2020-10-03	Australia	Australian	Capital	Territory	113	110	3		
2020-10-04	Australia	Australian	Capital	Territory	113	110	3		
2020-10-05	Australia	Australian	Capital	Territory	113	110	3		
2020-10-06	Australia	Australian	Capital	Territory	113	110	3		
2020-10-07	Australia	Australian	Capital	Territory	113	110	3		
2020-10-08	Australia	Australian	Capital	Territory	113	110	3		
2020-10-09	Australia	Australian	Capital	Territory	113	110	3		
2020-10-10	Australia	Australian	Capital	Territory	113	110	3		
2020-10-11	Australia	Australian	Capital	Territory	113	110	3		
2020-10-12	Australia	Australian	Capital	Territory	113	110	3		
2020-10-13	Australia	Australian	Capital	Territory	113	110	3		
2020-10-14	Australia	Australian	Capital	Territory	113	110	3		
2020-10-15	Australia	Australian	Capital	Territory	113	110	3		
2020-10-16	Australia	Australian	Capital	Territory	113	110	3		
2020-10-17	Australia	Australian	Capital	Territory	113	110	3		
2020-10-18	Australia	Australian	Capital	Territory	113	110	3		
2020-10-19	Australia	Australian	Capital	Territory	113	110	3		
2020-10-20	Australia	Australian	Capital	Territory	113	110	3		
2020-10-21	Australia	Australian	Capital	Territory	114	110	3		
2020-10-22	Australia	Australian	Capital	Territory	114	110	3		
2020-10-23	Australia	Australian	Capital	Territory	114	110	3		
2020-10-24	Australia	Australian	Capital	Territory	114	110	3		
2020-10-25	Australia	Australian	Capital	Territory	114	110	3		
2020-10-26	Australia	Australian	Capital	Territory	114	110	3		
2020-10-27	Australia	Australian	Capital	Territory	114	110	3		
2020-10-28	Australia	Australian	Capital	Territory	114	110	3		
2020-10-29	Australia	Australian	Capital	Territory	114	111	3		
2020-10-30	Australia	Australian	Capital	Territory	114	111	3		
2020-10-31	Australia	Australian	Capital	Territory	114	111	3		
2020-11-01	Australia	Australian	Capital	Territory	114	111	3		
2020-11-02	Australia	Australian	Capital	Territory	114	111	3		
2020-11-03	Australia	Australian	Capital	Territory	114	111	3		
2020-11-04	Australia	Australian	Capital	Territory	114	111	3		
2020-11-05	Australia	Australian	Capital	Territory	114	111	3		
2020-11-06	Australia	Australian	Capital	Territory	114	111	3		
2020-11-07	Australia	Australian	Capital	Territory	114	111	3		
2020-11-08	Australia	Australian	Capital	Territory	114	111	3		
2020-11-09	Australia	Australian	Capital	Territory	114	111	3		
2020-11-10	Australia	Australian	Capital	Territory	114	111	3		
2020-11-11	Australia	Australian	Capital	Territory	114	111	3		
2020-11-12	Australia	Australian	Capital	Territory	114	111	3		
2020-11-13	Australia	Australian	Capital	Territory	114	111	3		
2020-11-14	Australia	Australian	Capital	Territory	114	111	3		
2020-11-15	Australia	Australian	Capital	Territory	114	111	3		
2020-11-16	Australia	Australian	Capital	Territory	114	111	3		
2020-11-17	Australia	Australian	Capital	Territory	115	111	3		
2020-11-18	Australia	Australian	Capital	Territory	115	111	3		
2020-11-19	Australia	Australian	Capital	Territory	115	111	3		
2020-11-20	Australia	Australian	Capital	Territory	115	111	3		
2020-11-21	Australia	Australian	Capital	Territory	115	111	3		
2020-11-22	Australia	Australian	Capital	Territory	115	111	3		
2020-11-23	Australia	Australian	Capital	Territory	115	111	3		
2020-11-24	Australia	Australian	Capital	Territory	115	111	3		
2020-11-25	Australia	Australian	Capital	Territory	115	112	3		
2020-11-26	Australia	Australian	Capital	Territory	116	112	3		
2020-11-27	Australia	Australian	Capital	Territory	117	112	3		
2020-11-28	Australia	Australian	Capital	Territory	117	112	3		
2020-11-29	Australia	Australian	Capital	Territory	117	112	3		
2020-11-30	Australia	Australian	Capital	Territory	117	112	3		
2020-12-01	Australia	Australian	Capital	Territory	117	112	3		
2020-12-02	Australia	Australian	Capital	Territory	117	112	3		
2020-12-03	Australia	Australian	Capital	Territory	117	112	3		
2020-12-04	Australia	Australian	Capital	Territory	117	113	3		
2020-12-05	Australia	Australian	Capital	Territory	117	113	3		
2020-12-06	Australia	Australian	Capital	Territory	117	113	3		
2020-12-07	Australia	Australian	Capital	Territory	117	113	3		
2020-12-08	Australia	Australian	Capital	Territory	117	114	3		
2020-12-09	Australia	Australian	Capital	Territory	117	114	3		
2020-12-10	Australia	Australian	Capital	Territory	117	114	3		
2020-12-11	Australia	Australian	Capital	Territory	117	114	3		
2020-12-12	Australia	Australian	Capital	Territory	117	114	3		
2020-12-13	Australia	Australian	Capital	Territory	117	114	3		
2020-12-14	Australia	Australian	Capital	Territory	117	114	3		
2020-12-15	Australia	Australian	Capital	Territory	117	114	3		
2020-12-16	Australia	Australian	Capital	Territory	117	114	3		
2020-12-17	Australia	Australian	Capital	Territory	117	114	3		
2020-12-18	Australia	Australian	Capital	Territory	117	114	3		
2020-12-19	Australia	Australian	Capital	Territory	117	114	3		
2020-12-20	Australia	Australian	Capital	Territory	118	114	3		
2020-12-21	Australia	Australian	Capital	Territory	118	114	3		
2020-12-22	Australia	Australian	Capital	Territory	118	114	3		
2020-12-23	Australia	Australian	Capital	Territory	118	114	3		
2020-12-24	Australia	Australian	Capital	Territory	118	114	3		
2020-12-25	Australia	Australian	Capital	Territory	118	114	3		
2020-12-26	Australia	Australian	Capital	Territory	118	114	3		
2020-12-27	Australia	Australian	Capital	Territory	118	114	3		
2020-01-22	Australia	New	South	Wales	0	0	0		
2020-01-23	Australia	New	South	Wales	0	0	0		
2020-01-24	Australia	New	South	Wales	0	0	0		
2020-01-25	Australia	New	South	Wales	0	0	0		
2020-01-26	Australia	New	South	Wales	3	0	0		
2020-01-27	Australia	New	South	Wales	4	0	0		
2020-01-28	Australia	New	South	Wales	4	0	0		
2020-01-29	Australia	New	South	Wales	4	0	0		
2020-01-30	Australia	New	South	Wales	4	2	0		
2020-01-31	Australia	New	South	Wales	4	2	0		
2020-02-01	Australia	New	South	Wales	4	2	0		
2020-02-02	Australia	New	South	Wales	4	2	0		
2020-02-03	Australia	New	South	Wales	4	2	0		
2020-02-04	Australia	New	South	Wales	4	2	0		
2020-02-05	Australia	New	South	Wales	4	2	0		
2020-02-06	Australia	New	South	Wales	4	2	0		
2020-02-07	Australia	New	South	Wales	4	2	0		
2020-02-08	Australia	New	South	Wales	4	2	0		
2020-02-09	Australia	New	South	Wales	4	2	0		
2020-02-10	Australia	New	South	Wales	4	2	0		
2020-02-11	Australia	New	South	Wales	4	2	0		
2020-02-12	Australia	New	South	Wales	4	2	0		
2020-02-13	Australia	New	South	Wales	4	4	0		
2020-02-14	Australia	New	South	Wales	4	4	0		
2020-02-15	Australia	New	South	Wales	4	4	0		
2020-02-16	Australia	New	South	Wales	4	4	0		
2020-02-17	Australia	New	South	Wales	4	4	0		
2020-02-18	Australia	New	South	Wales	4	4	0		
2020-02-19	Australia	New	South	Wales	4	4	0		
2020-02-20	Australia	New	South	Wales	4	4	0		
2020-02-21	Australia	New	South	Wales	4	4	0		
2020-02-22	Australia	New	South	Wales	4	4	0		
2020-02-23	Australia	New	South	Wales	4	4	0		
2020-02-24	Australia	New	South	Wales	4	4	0		
2020-02-25	Australia	New	South	Wales	4	4	0		
2020-02-26	Australia	New	South	Wales	4	4	0		
2020-02-27	Australia	New	South	Wales	4	4	0		
2020-02-28	Australia	New	South	Wales	4	4	0		
2020-02-29	Australia	New	South	Wales	4	4	0		
2020-03-01	Australia	New	South	Wales	6	4	0		
2020-03-02	Australia	New	South	Wales	6	4	0		
2020-03-03	Australia	New	South	Wales	13	4	0		
2020-03-04	Australia	New	South	Wales	22	4	1		
2020-03-05	Australia	New	South	Wales	22	4	1		
2020-03-06	Australia	New	South	Wales	26	4	1		
2020-03-07	Australia	New	South	Wales	28	4	1		
2020-03-08	Australia	New	South	Wales	38	4	2		
2020-03-09	Australia	New	South	Wales	48	4	2		
2020-03-10	Australia	New	South	Wales	55	4	2		
2020-03-11	Australia	New	South	Wales	65	4	2		
2020-03-12	Australia	New	South	Wales	65	4	2		
2020-03-13	Australia	New	South	Wales	92	4	2		
2020-03-14	Australia	New	South	Wales	112	4	2		
2020-03-15	Australia	New	South	Wales	134	4	2		
2020-03-16	Australia	New	South	Wales	171	4	2		
2020-03-17	Australia	New	South	Wales	210	4	4		
2020-03-18	Australia	New	South	Wales	267	4	5		
2020-03-19	Australia	New	South	Wales	307	4	5		
2020-03-20	Australia	New	South	Wales	353	4	6		
2020-03-21	Australia	New	South	Wales	436	4	6		
2020-03-22	Australia	New	South	Wales	669	4	6		
2020-03-23	Australia	New	South	Wales	669	4	6		
2020-03-24	Australia	New	South	Wales	818	4	7		
2020-03-25	Australia	New	South	Wales	1029	4	7		
2020-03-26	Australia	New	South	Wales	1219	4	7		
2020-03-27	Australia	New	South	Wales	1405	4	7		
2020-03-28	Australia	New	South	Wales	1617	4	8		
2020-03-29	Australia	New	South	Wales	1791	4	8		
2020-03-30	Australia	New	South	Wales	2032	4	8		
2020-03-31	Australia	New	South	Wales	2032	4	8		
2020-04-01	Australia	New	South	Wales	2182	4	9		
2020-04-02	Australia	New	South	Wales	2298	4	10		
2020-04-03	Australia	New	South	Wales	2389	4	12		
2020-04-04	Australia	New	South	Wales	2493	4	12		
2020-04-05	Australia	New	South	Wales	2580	4	16		
2020-04-06	Australia	New	South	Wales	2637	4	18		
2020-04-07	Australia	New	South	Wales	2686	4	21		
2020-04-08	Australia	New	South	Wales	2734	4	21		
2020-04-09	Australia	New	South	Wales	2773	4	21		
2020-04-10	Australia	New	South	Wales	2822	4	22		
2020-04-11	Australia	New	South	Wales	2857	4	23		
2020-04-12	Australia	New	South	Wales	2857	4	24		
2020-04-13	Australia	New	South	Wales	2863	4	25		
2020-04-14	Australia	New	South	Wales	2870	4	25		
2020-04-15	Australia	New	South	Wales	2886	4	25		
2020-04-16	Australia	New	South	Wales	2897	4	25		
2020-04-17	Australia	New	South	Wales	2926	1379	26		
2020-04-18	Australia	New	South	Wales	2936	1379	26		
2020-04-19	Australia	New	South	Wales	2957	1379	26		
2020-04-20	Australia	New	South	Wales	2963	1379	26		
2020-04-21	Australia	New	South	Wales	2969	1755	26		
2020-04-22	Australia	New	South	Wales	2971	1926	26		
2020-04-23	Australia	New	South	Wales	2976	2006	31		
2020-04-24	Australia	New	South	Wales	2982	2056	33		
2020-04-25	Australia	New	South	Wales	2994	2193	33		
2020-04-26	Australia	New	South	Wales	3002	2208	34		
2020-04-27	Australia	New	South	Wales	3004	2227	34		
2020-04-28	Australia	New	South	Wales	3016	2266	39		
2020-04-29	Australia	New	South	Wales	3016	2284	40		
2020-04-30	Australia	New	South	Wales	3025	2293	41		
2020-05-01	Australia	New	South	Wales	3030	2293	41		
2020-05-02	Australia	New	South	Wales	3035	2306	42		
2020-05-03	Australia	New	South	Wales	3033	2328	42		
2020-05-04	Australia	New	South	Wales	3035	2349	43		
2020-05-05	Australia	New	South	Wales	3042	2418	44		
2020-05-06	Australia	New	South	Wales	3044	2463	44		
2020-05-07	Australia	New	South	Wales	3047	2486	44		
2020-05-08	Australia	New	South	Wales	3051	2504	44		
2020-05-09	Australia	New	South	Wales	3053	2504	44		
2020-05-10	Australia	New	South	Wales	3053	2517	44		
2020-05-11	Australia	New	South	Wales	3053	2543	44		
2020-05-12	Australia	New	South	Wales	3059	2571	45		
2020-05-13	Australia	New	South	Wales	3063	2595	45		
2020-05-14	Australia	New	South	Wales	3071	2605	45		
2020-05-15	Australia	New	South	Wales	3074	2611	45		
2020-05-16	Australia	New	South	Wales	3075	2611	45		
2020-05-17	Australia	New	South	Wales	3076	2612	46		
2020-05-18	Australia	New	South	Wales	3078	2614	46		
2020-05-19	Australia	New	South	Wales	3081	2631	47		
2020-05-20	Australia	New	South	Wales	3082	2648	47		
2020-05-21	Australia	New	South	Wales	3084	2648	48		
2020-05-22	Australia	New	South	Wales	3086	2653	48		
2020-05-23	Australia	New	South	Wales	3087	2653	48		
2020-05-24	Australia	New	South	Wales	3090	2656	48		
2020-05-25	Australia	New	South	Wales	3092	2661	48		
2020-05-26	Australia	New	South	Wales	3089	2663	48		
2020-05-27	Australia	New	South	Wales	3090	2670	48		
2020-05-28	Australia	New	South	Wales	3092	2666	48		
2020-05-29	Australia	New	South	Wales	3092	2683	48		
2020-05-30	Australia	New	South	Wales	3095	2685	48		
2020-05-31	Australia	New	South	Wales	3098	2685	48		
2020-06-01	Australia	New	South	Wales	3104	2687	48		
2020-06-02	Australia	New	South	Wales	3104	2691	48		
2020-06-03	Australia	New	South	Wales	3106	2700	48		
2020-06-04	Australia	New	South	Wales	3110	2714	48		
2020-06-05	Australia	New	South	Wales	3110	2719	48		
2020-06-06	Australia	New	South	Wales	3109	2723	48		
2020-06-07	Australia	New	South	Wales	3112	2724	48		
2020-06-08	Australia	New	South	Wales	3114	2729	48		
2020-06-09	Australia	New	South	Wales	3117	2735	48		
2020-06-10	Australia	New	South	Wales	3117	2738	48		
2020-06-11	Australia	New	South	Wales	3115	2743	48		
2020-06-12	Australia	New	South	Wales	3119	2763	48		
2020-06-13	Australia	New	South	Wales	3128	2766	48		
2020-06-14	Australia	New	South	Wales	3131	2766	48		
2020-06-15	Australia	New	South	Wales	3134	2768	48		
2020-06-16	Australia	New	South	Wales	3135	2770	48		
2020-06-17	Australia	New	South	Wales	3137	2770	48		
2020-06-18	Australia	New	South	Wales	3143	2770	48		
2020-06-19	Australia	New	South	Wales	3144	2771	48		
2020-06-20	Australia	New	South	Wales	3149	2771	48		
2020-06-21	Australia	New	South	Wales	3151	2771	48		
2020-06-22	Australia	New	South	Wales	3150	2771	48		
2020-06-23	Australia	New	South	Wales	3159	2771	48		
2020-06-24	Australia	New	South	Wales	3162	2776	49		
2020-06-25	Australia	New	South	Wales	3168	2782	49		
2020-06-26	Australia	New	South	Wales	3174	2784	49		
2020-06-27	Australia	New	South	Wales	3177	2784	49		
2020-06-28	Australia	New	South	Wales	3184	2784	49		
2020-06-29	Australia	New	South	Wales	3189	2784	49		
2020-06-30	Australia	New	South	Wales	3203	2787	49		
2020-07-01	Australia	New	South	Wales	3211	2787	49		
2020-07-02	Australia	New	South	Wales	3211	2789	49		
2020-07-03	Australia	New	South	Wales	3405	2977	49		
2020-07-04	Australia	New	South	Wales	3419	2988	49		
2020-07-05	Australia	New	South	Wales	3429	2988	49		
2020-07-06	Australia	New	South	Wales	3433	2987	49		
2020-07-07	Australia	New	South	Wales	3440	2986	49		
2020-07-08	Australia	New	South	Wales	3453	2986	49		
2020-07-09	Australia	New	South	Wales	3467	2987	49		
2020-07-10	Australia	New	South	Wales	3474	2997	49		
2020-07-11	Australia	New	South	Wales	3478	2988	49		
2020-07-12	Australia	New	South	Wales	3492	2988	49		
2020-07-13	Australia	New	South	Wales	3505	2988	49		
2020-07-14	Australia	New	South	Wales	3517	2988	49		
2020-07-15	Australia	New	South	Wales	3527	2988	49		
2020-07-16	Australia	New	South	Wales	3535	2988	49		
2020-07-17	Australia	New	South	Wales	3550	2988	49		
2020-07-18	Australia	New	South	Wales	3568	2988	49		
2020-07-19	Australia	New	South	Wales	3588	2988	49		
2020-07-20	Australia	New	South	Wales	3599	2988	49		
2020-07-21	Australia	New	South	Wales	3614	2988	49		
2020-07-22	Australia	New	South	Wales	3633	2988	49		
2020-07-23	Australia	New	South	Wales	3640	2988	49		
2020-07-24	Australia	New	South	Wales	3654	2988	49		
2020-07-25	Australia	New	South	Wales	3668	2988	49		
2020-07-26	Australia	New	South	Wales	3685	2989	49		
2020-07-27	Australia	New	South	Wales	3699	2989	49		
2020-07-28	Australia	New	South	Wales	3718	2989	49		
2020-07-29	Australia	New	South	Wales	3736	2989	49		
2020-07-30	Australia	New	South	Wales	3756	2989	49		
2020-07-31	Australia	New	South	Wales	3773	2989	50		
2020-08-01	Australia	New	South	Wales	3784	2991	50		
2020-08-02	Australia	New	South	Wales	3797	2991	50		
2020-08-03	Australia	New	South	Wales	3809	2992	50		
2020-08-04	Australia	New	South	Wales	3820	2994	50		
2020-08-05	Australia	New	South	Wales	3832	2994	50		
2020-08-06	Australia	New	South	Wales	3842	2994	50		
2020-08-07	Australia	New	South	Wales	3851	2994	50		
